sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
59,895170.32005975,8459.544521982,8459.544522357,895170.337582125,0.017521999981909175,-886710.784298768
60,895170.339209625,8459.569486249,8459.569486624,895170.352324083,0.013114082950778538,-886710.7762804176
61,895170.354030166,8459.57855004,8459.578550415,895170.362055458,0.008024916956856032,-886710.7794925845
62,895170.363655208,8459.587522956,8459.587523206,895170.369849333,0.006193874929522281,-886710.7792291895
63,895170.371439041,8459.595507632,8459.595508007,895170.378040666,0.006601250006497139,-886710.779232034
64,895170.379366333,8459.603501183,8459.603501433,895170.386234916,0.00686833303552703,-886710.7792993165
65,895170.387822291,8459.612846096,8459.612846471,895170.396561583,0.008738917040318483,-886710.7793456535
66,895170.398307958,8459.623500496,8459.623500871,895170.406678875,0.00837054194198572,-886710.778992733
67,895170.40815925,8459.632501913,8459.632502163,895170.422320875,0.014161374945615535,-886710.7827380246
68,895170.423960625,8459.649078633,8459.649078883,895170.438456958,0.014496083082121913,-886710.7821300335
69,895170.439610958,8459.907050606,8459.907051231,895170.696900916,0.2572893330689112,-886710.6612050185
70,895170.698517041,8459.922764334,8459.922764834,895170.7063215,0.007803958960721502,-886710.7796546866
71,895170.707953666,8459.932519493,8459.932519993,895170.715272625,0.007318458989175269,-886710.7790934024
72,895170.716845541,8459.941526159,8459.941526659,895170.723844,0.006997958993451903,-886710.7788183616
73,895170.725414375,8459.949519335,8459.94951971,895170.733295833,0.00788108303277113,-886710.7798355815
74,895170.734871958,8459.959189745,8459.959190245,895170.742328791,0.0074563329144439194,-886710.7794103795
75,895170.743918916,8459.968498158,8459.968498533,895170.751205458,0.007286166977792163,-886710.7790638414
76,895170.752756166,8459.976806706,8459.976807081,895170.760260958,0.007504416951633175,-886710.7797016685
77,895170.761492041,8459.989682461,8459.989682711,895170.772379541,0.01088724989858747,-886710.777253205
78,895170.773961166,8459.997641512,8459.997641762,895170.779974291,0.0060128749482828425,-886710.7793260915
79,895170.78152975,8460.005099192,8460.005099442,895170.78829025,0.006760250022125547,-886710.779810683
80,895170.78988575,8460.014492855,8460.014493105,895170.802214958,0.012328957966019516,-886710.781557374
81,895170.803773375,8460.029759838,8460.029760213,895170.812321083,0.008547333043679828,-886710.7782872035
82,895170.813882666,8460.039642496,8460.039642746,895170.824646833,0.010763916945506935,-886710.7796221285
83,895170.826228666,8460.050682393,8460.050682768,895170.834702583,0.008473542027786607,-886710.779783044
84,895170.8362835,8460.060396302,8460.060396552,895170.844474541,0.008190791066226666,-886710.7799825935
85,895170.846052833,8460.070939704,8460.070939954,895170.854832708,0.008779625002716784,-886710.7795029415
86,895170.856434375,8460.08154573,8460.081546105,895170.864412125,0.007977374918482383,-886710.7788773326
87,895170.865968708,8460.090517397,8460.090517647,895170.873325541,0.007356583084401791,-886710.7791296025
88,895170.874953833,8460.099508438,8460.099508813,895170.882233833,0.007279625018782099,-886710.7790852075
89,895170.88337075,8460.107515739,8460.107516114,895170.891274666,0.007903540947154397,-886710.7798067814
90,895170.893022791,8460.119010257,8460.119010507,895170.907310041,0.01428699999996752,-886710.781156034
91,895170.908913,8460.134830734,8460.134830984,895170.917926833,0.009013583012347226,-886710.7785890575
92,895170.9204545,8460.145602134,8460.145602509,895170.930853791,0.010398915943369502,-886710.7800518239
93,895170.932495958,8460.156528032,8460.156528282,895170.940058875,0.007562666958619957,-886710.7797492596
94,895170.941773333,8460.166810936,8460.166811311,895170.951306208,0.00953250003112771,-886710.7797286471
95,895170.953101583,8460.177523962,8460.177524212,895170.960207833,0.007105999919076567,-886710.779130621
96,895170.9617815,8460.520308144,8460.520308519,895171.309910708,0.34812883296581276,-886710.6155377724
97,895171.311663416,8460.538085603,8460.538085978,895171.322519416,0.010855625008844072,-886710.7790056255
98,895171.324117416,8460.548528881,8460.548529131,895171.332435875,0.008318208916534786,-886710.7797476395
99,895171.336291625,8460.56153101,8460.56153126,895171.344418291,0.008126415954393451,-886710.778823823
