sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
93,882014.784172166,86462.940072748,86462.940073248,882014.789626958,0.00545429193880409,-795551.846826564
94,882014.791184666,86462.947383182,86462.947383557,882014.796531541,0.00534650006738957,-795551.846474734
95,882014.79809825,86462.954031997,86462.954032497,882014.803493833,0.005395083106122911,-795551.8467637945
96,882014.807141041,86462.963039916,86462.963040166,882014.814903125,0.007761834014672786,-795551.847982042
97,882014.816282916,86462.978936147,86462.978936522,882014.828349333,0.01206604202161543,-795551.84337979
98,882014.829709916,86462.986734327,86462.986734577,882014.835935125,0.006224958982784301,-795551.8460880686
99,882014.837677583,86462.993723014,86462.993723389,882014.842968208,0.0052902500465279445,-795551.846599694
100,882014.844385333,86463.001748816,86463.001749191,882014.851487041,0.007101332972524688,-795551.8461871835
101,882014.85283625,86463.009209749,86463.009209999,882014.859404958,0.006568457989487797,-795551.84691073
102,882014.860724083,86463.017056678,86463.017057178,882014.866400875,0.005676291999407113,-795551.8465055511
103,882014.867661583,86463.024790858,86463.024791108,882014.874371625,0.0067097920255037025,-795551.846225621
104,882014.875710166,86463.032045543,86463.032045793,882014.884034791,0.008324375085067004,-795551.8478268106
105,882014.885497291,86463.042414449,86463.042414824,882014.892593041,0.007095374952768907,-795551.8466305295
106,882014.894127958,86463.051048121,86463.051048371,882014.900790833,0.0066626250627450645,-795551.8464111495
107,882014.902140083,86463.059037674,86463.059037924,882014.908390833,0.006250499922316521,-795551.8462276589
108,882014.909739125,86463.066029486,86463.066029736,882014.915466666,0.005727290932554752,-795551.8465732846
109,882014.916773583,86463.073023673,86463.073024048,882014.922550125,0.005776167003205046,-795551.8466379936
110,882014.923900958,86463.081736719,86463.081737094,882014.932808708,0.008907375013222918,-795551.8466179266
111,882014.934199,86463.090388516,86463.090388891,882014.940385125,0.006185749982250854,-795551.846903359
112,882014.9417025,86463.098734191,86463.098734441,882014.948649541,0.006946791021618992,-795551.8464417045
113,882014.949955125,86463.106728993,86463.106729493,882014.95640525,0.006449625027016737,-795551.8464509444
114,882014.957966958,86463.114724796,86463.114725171,882014.965710666,0.0077433329715859145,-795551.8471138285
115,882014.967055708,86463.12372459,86463.12372484,882014.973374708,0.006318749918136746,-795551.846490493
116,882014.97469275,86463.131831017,86463.131831267,882014.981551375,0.006858374981675297,-795551.8462909205
117,882014.982911458,86463.139964068,86463.139964318,882014.989380041,0.006468333012890071,-795551.8461815566
118,882014.990712,86463.147364876,86463.147365376,882014.996534958,0.0058224579552188516,-795551.846258353
119,882014.99788375,86463.154044566,86463.154044941,882015.003810166,0.005926041034399532,-795551.8468022046
120,882015.009429583,86463.350861039,86463.350861539,882015.201568416,0.19213833298999816,-795551.7546377105
121,882015.203059958,86463.359370962,86463.359371462,882015.209545583,0.0064851250645006076,-795551.8469315585
122,882015.218198041,86463.374387202,86463.374387452,882015.224568625,0.006370334012899548,-795551.846996006
123,882015.225928291,86463.383738617,86463.383738867,882015.233319375,0.0073908339836634696,-795551.845885091
124,882015.234699541,86463.39173467,86463.39173492,882015.241444458,0.006744667014572769,-795551.8463372046
125,882015.242591375,86463.398722357,86463.398722732,882015.24859275,0.006001000030664727,-795551.846869518
126,882015.249940791,86463.4078089,86463.40780915,882015.257428833,0.007487791997846216,-795551.8458757871
127,882015.258773875,86463.414715463,86463.414715713,882015.264399083,0.005624958022963256,-795551.8468708909
128,882015.265742958,86463.421384903,86463.421385153,882015.27133875,0.005595541981165297,-795551.847155826
129,882015.272666958,86463.428043092,86463.428043342,882015.277285083,0.004617874918039888,-795551.8469328035
130,882015.278784375,86463.434385535,86463.43438591,882015.284357625,0.005572874884819612,-795551.8471852775
131,882015.285694875,86463.442042341,86463.442042841,882015.292601083,0.006905708010890521,-795551.8471053881
132,882015.29466275,86463.450646763,86463.450647138,882015.300353125,0.0056899999908637255,-795551.8468609869
133,882015.301694208,86463.467102115,86463.46710274,882015.316331416,0.014636582956882194,-795551.8419103846
134,882015.317660916,86463.474436424,86463.474436799,882015.323288958,0.005627667036605999,-795551.8460383255
135,882015.32465275,86463.481041989,86463.481042364,882015.330392458,0.00573933296254836,-795551.8464804275
136,882015.331735625,86463.488043176,86463.488043551,882015.3403415,0.008605499955592677,-795551.847995199
137,882015.341465458,86463.498961827,86463.498962202,882015.348471,0.007005166946328245,-795551.8460062145
138,882015.349800541,86463.506922005,86463.50692238,882015.356381,0.006580084082088433,-795551.846168578
139,882015.357712875,86463.514027441,86463.514027816,882015.373801333,0.016088083008071408,-795551.8517294754
140,882015.3751915,86463.53137466,86463.531375035,882015.38125075,0.006058875093003735,-795551.8468462776
141,882015.382567708,86463.538739843,86463.538740343,882015.38827475,0.0057065419387072325,-795551.846681136
142,882015.389558791,86463.546643772,86463.546644022,882015.396408875,0.006849834055174142,-795551.8463399359
143,882015.397768,86463.55901991,86463.55902041,882015.40968025,0.011911749956198037,-795551.844703965
144,882015.411082041,86463.567730456,86463.567730706,882015.417399708,0.006317416962701827,-795551.8465102934
145,882015.418737833,86463.574367396,86463.574367896,882015.424300875,0.0055625420063734055,-795551.8471517081
146,882015.4263175,86463.582064202,86463.582064577,882015.430988291,0.00467041609226726,-795551.8465885059
147,882015.432317666,86463.588421269,86463.588421644,882015.438596666,0.006278624961851165,-795551.8470357095
