frame,presentation_seconds,host_seconds,width,height,center
2028,885196.8154333333,885196.842033291,1920,1080,102.77
2029,885196.8324333334,885196.855079833,1920,1080,102.8775
2030,885196.8494333334,885196.872723583,1920,1080,102.87
2031,885196.8664333334,885196.888264166,1920,1080,102.8325
2032,885196.8824333333,885196.903712333,1920,1080,102.9275
2033,885196.8994333333,885196.921087166,1920,1080,103.0725
2034,885196.9164333333,885196.935801375,1920,1080,102.985
2035,885196.9324333334,885196.953883958,1920,1080,102.965
2036,885196.9494333334,885196.985848375,1920,1080,102.9825
2037,885196.9664333333,885197.002025083,1920,1080,102.8125
2038,885196.9834333333,885197.015965583,1920,1080,102.8825
2039,885196.9994333333,885197.040985291,1920,1080,102.9475
2040,885197.0164333333,885197.047904791,1920,1080,102.9725
2041,885197.0334333334,885197.064106625,1920,1080,103.145
2042,885197.0494333333,885197.080707083,1920,1080,103.2175
2043,885197.0664333333,885197.096207375,1920,1080,103.0975
2044,885197.0824333334,885197.1116105,1920,1080,103.18
2045,885197.0994333334,885197.12777275,1920,1080,103.14
2046,885197.1164333334,885197.1427605,1920,1080,103.085
2047,885197.1324333333,885197.15834,1920,1080,103.1125
2048,885197.1494333333,885197.178230208,1920,1080,103.06
2049,885197.1664333333,885197.193087666,1920,1080,102.99
2050,885197.1824333334,885197.210847833,1920,1080,103.0225
2051,885197.1994333334,885197.228849708,1920,1080,103.005
2052,885197.2154333333,885197.240798291,1920,1080,103.0925
2053,885197.2324333333,885197.262235375,1920,1080,102.9625
2054,885197.2494333333,885197.271441791,1920,1080,103.05
2055,885197.2654333333,885197.28692775,1920,1080,102.9225
2056,885197.2824333333,885197.308835125,1920,1080,102.9225
2057,885197.2994333333,885197.320434708,1920,1080,102.9675
2058,885197.3154333333,885197.338008208,1920,1080,103.005
2059,885197.3324333334,885197.351208208,1920,1080,102.8375
2060,885197.3484333333,885197.368763125,1920,1080,102.9575
2061,885197.3654333333,885197.401396416,1920,1080,102.9
2062,885197.3824333333,885197.417211166,1920,1080,102.845
2063,885197.3994333333,885197.434790416,1920,1080,102.815
2064,885197.4154333334,885197.456055125,1920,1080,102.7
2065,885197.4324333334,885197.462380958,1920,1080,102.8
2066,885197.4494333334,885197.479509791,1920,1080,102.875
2067,885197.4654333333,885197.494495291,1920,1080,102.905
2068,885197.4824333333,885197.511745708,1920,1080,102.845
2069,885197.4994333333,885197.527591375,1920,1080,102.85
2070,885197.5154333333,885197.542443083,1920,1080,102.8625
2071,885197.5324333333,885197.558380541,1920,1080,102.83
2072,885197.5484333333,885197.580256708,1920,1080,102.8075
2073,885197.5664333333,885197.593639166,1920,1080,102.8575
2074,885197.5834333333,885197.609108375,1920,1080,102.735
2075,885197.5994333334,885197.625164041,1920,1080,102.79
2076,885197.6164333334,885197.6421745,1920,1080,102.9125
2077,885197.6334333334,885197.656049125,1920,1080,102.87
2078,885197.6504333334,885197.671697208,1920,1080,102.8675
2079,885197.6664333333,885197.688721916,1920,1080,102.9225
2080,885197.6834333333,885197.704437333,1920,1080,102.845
2081,885197.7004333333,885197.721994375,1920,1080,102.845
2082,885197.7164333333,885197.737587791,1920,1080,102.775
2083,885197.7334333333,885197.76917925,1920,1080,102.845
2084,885197.7494333333,885197.786730375,1920,1080,102.875
2085,885197.7664333333,885197.798765833,1920,1080,102.885
2086,885197.7834333334,885197.818166708,1920,1080,103.0725
2087,885197.7994333333,885197.835272041,1920,1080,103.0575
2088,885197.8164333333,885197.850756916,1920,1080,103.075
2089,885197.8334333333,885197.86642475,1920,1080,102.985
2090,885197.8494,885197.879866875,1920,1080,102.905
2091,885197.8664333334,885197.896506375,1920,1080,103.015
2092,885197.8824333333,885197.912887666,1920,1080,103.055
2093,885197.8994,885197.932785833,1920,1080,102.965
2094,885197.9164333333,885197.944950583,1920,1080,102.9525
2095,885197.9324333334,885197.961388791,1920,1080,103.0175
2096,885197.9494333334,885197.977315333,1920,1080,103.0125
2097,885197.9664333333,885197.994402,1920,1080,103.0425
2098,885197.9824,885198.010971125,1920,1080,102.9275
2099,885197.9994333333,885198.027426541,1920,1080,102.975
2100,885198.0154,885198.043737875,1920,1080,103.0025
2101,885198.0324,885198.055270333,1920,1080,103.0625
2102,885198.0494,885198.072295,1920,1080,103.0725
2103,885198.0654,885198.089198166,1920,1080,103.1575
2104,885198.0824,885198.104953166,1920,1080,103.22
2105,885198.0994,885198.121525166,1920,1080,103.2075
2106,885198.1164333334,885198.1384385,1920,1080,103.2325
2107,885198.1324,885198.15182475,1920,1080,103.13
2108,885198.1494333333,885198.18478425,1920,1080,103.1475
2109,885198.1664,885198.200881791,1920,1080,103.14
2110,885198.1824,885198.214532166,1920,1080,103.205
2111,885198.1994,885198.232575333,1920,1080,103.1425
2112,885198.2154,885198.25113625,1920,1080,103.1425
2113,885198.2324,885198.266710041,1920,1080,103.2075
2114,885198.2494,885198.279722166,1920,1080,103.1775
2115,885198.2654,885198.295064875,1920,1080,103.035
2116,885198.2824,885198.312570208,1920,1080,103.0825
2117,885198.2994333333,885198.328797833,1920,1080,103.0675
2118,885198.3154,885198.342662166,1920,1080,103.0625
2119,885198.3324,885198.358507875,1920,1080,103.19
2120,885198.3494333334,885198.376,1920,1080,103.125
2121,885198.3664,885198.392850208,1920,1080,103.2125
2122,885198.3824,885198.408614708,1920,1080,103.2525
2123,885198.3994333333,885198.423050666,1920,1080,103.2475
2124,885198.4154,885198.444376083,1920,1080,102.085
2125,885198.4324,885198.46189775,1920,1080,57.9875
2126,885198.4494,885198.471669708,1920,1080,42.7775
2127,885198.4664,885198.487320875,1920,1080,41.965
2128,885198.4824,885198.504367583,1920,1080,40.8675
2129,885198.4994,885198.520374125,1920,1080,41.075
2130,885198.5164,885198.5374555,1920,1080,41.3425
2131,885198.5324,885198.552134833,1920,1080,41.4225
2132,885198.5494,885198.585926708,1920,1080,41.31
2133,885198.5664,885198.6017045,1920,1080,41.3975
2134,885198.5824,885198.615312958,1920,1080,41.36
2135,885198.5994,885198.632754666,1920,1080,41.315
2136,885198.6154,885198.652244083,1920,1080,41.31
2137,885198.6324,885198.663251458,1920,1080,41.06
2138,885198.6494,885198.679808708,1920,1080,41.0075
2139,885198.6654,885198.698878708,1920,1080,40.79
2140,885198.6824333334,885198.711299791,1920,1080,40.66
2141,885198.6994,885198.728493541,1920,1080,40.715
2142,885198.7154,885198.74579,1920,1080,40.69
2143,885198.7324,885198.760737541,1920,1080,40.645
2144,885198.7484,885198.774894,1920,1080,40.58
2145,885198.7664,885198.793561333,1920,1080,40.555
2146,885198.7834,885198.808853125,1920,1080,40.645
2147,885198.7994,885198.823943791,1920,1080,40.615
2148,885198.8164,885198.8441865,1920,1080,40.6775
2149,885198.8334,885198.85520275,1920,1080,40.5975
2150,885198.8494,885198.872008958,1920,1080,40.59
2151,885198.8664,885198.88769325,1920,1080,40.5975
2152,885198.8824,885198.904827208,1920,1080,40.4625
2153,885198.8994333333,885198.921184833,1920,1080,40.57
2154,885198.9164333333,885198.936185916,1920,1080,40.475
2155,885198.9324333334,885198.952881416,1920,1080,40.555
2156,885198.9494,885198.986736958,1920,1080,40.55
2157,885198.9664,885199.000183708,1920,1080,40.53
2158,885198.9834,885199.017051875,1920,1080,40.4425
2159,885198.9994,885199.034124458,1920,1080,40.515
2160,885199.0164,885199.052704208,1920,1080,40.545
2161,885199.0334,885199.06249325,1920,1080,40.5925
2162,885199.0494,885199.080999416,1920,1080,40.525
2163,885199.0664,885199.095983375,1920,1080,40.545
2164,885199.0824,885199.113173041,1920,1080,40.5875
2165,885199.0994,885199.12966125,1920,1080,40.53
2166,885199.1164,885199.143073708,1920,1080,40.475
2167,885199.1324333333,885199.15994575,1920,1080,40.5125
2168,885199.1494333333,885199.177781875,1920,1080,40.505
2169,885199.1664,885199.190943875,1920,1080,40.5
2170,885199.1824,885199.213989166,1920,1080,40.5025
2171,885199.1994,885199.22224325,1920,1080,40.47
2172,885199.2164,885199.242924166,1920,1080,40.4075
2173,885199.2334,885199.254652208,1920,1080,40.475
2174,885199.2494,885199.271086083,1920,1080,40.4775
2175,885199.2664,885199.2932665,1920,1080,40.39
2176,885199.2824,885199.302938041,1920,1080,40.3475
2177,885199.2994,885199.319010916,1920,1080,40.3375
2178,885199.3164,885199.335256791,1920,1080,40.35
2179,885199.3324,885199.351498708,1920,1080,40.3875
2180,885199.3494,885199.384259416,1920,1080,40.3525
2181,885199.3664,885199.401020916,1920,1080,41.7125
2182,885199.3824,885199.414498,1920,1080,63.5025
2183,885199.3994,885199.430068,1920,1080,73.17
2184,885199.4154,885199.446237458,1920,1080,79.4525
2185,885199.4324,885199.466810291,1920,1080,83.68
2186,885199.4494,885199.478513708,1920,1080,86.865
2187,885199.4654,885199.496282875,1920,1080,88.9025
2188,885199.4824,885199.510920333,1920,1080,90.6275
2189,885199.4994,885199.5283325,1920,1080,92.015
2190,885199.5154,885199.543732083,1920,1080,93.005
2191,885199.5324,885199.559721416,1920,1080,93.705
2192,885199.5484,885199.577616541,1920,1080,94.7975
2193,885199.5654,885199.592224958,1920,1080,95.48
2194,885199.5824,885199.610488916,1920,1080,96.235
2195,885199.5994,885199.6245025,1920,1080,96.8425
2196,885199.6164,885199.639758375,1920,1080,97.4275
2197,885199.6334,885199.658199083,1920,1080,97.8025
2198,885199.6494333333,885199.676387791,1920,1080,98.1375
2199,885199.6664,885199.688803791,1920,1080,98.62
2200,885199.6824,885199.702929083,1920,1080,99.1275
2201,885199.6994,885199.720296,1920,1080,99.33
2202,885199.7164,885199.73543175,1920,1080,99.5575
2203,885199.7324333333,885199.752826916,1920,1080,99.8125
2204,885199.7494,885199.784179833,1920,1080,99.9175
2205,885199.7664,885199.801545875,1920,1080,99.945
2206,885199.7824,885199.821482416,1920,1080,100.1575
2207,885199.7994,885199.830677875,1920,1080,100.355
2208,885199.8154,885199.853453333,1920,1080,100.405
2209,885199.8324,885199.864012791,1920,1080,100.5825
2210,885199.8494,885199.886515291,1920,1080,100.585
2211,885199.8654,885199.895293583,1920,1080,100.7575
2212,885199.8824,885199.910967333,1920,1080,100.945
2213,885199.8994,885199.927743916,1920,1080,100.965
2214,885199.9164,885199.943237125,1920,1080,101.0675
2215,885199.9324,885199.960596583,1920,1080,101.035
2216,885199.9494,885199.976069333,1920,1080,101.3625
2217,885199.9664,885199.992614625,1920,1080,101.305
2218,885199.9824,885200.009272125,1920,1080,101.3925
2219,885199.9994,885200.024187541,1920,1080,101.465
2220,885200.0154,885200.041728708,1920,1080,101.465
2221,885200.0324,885200.057904583,1920,1080,101.5525
2222,885200.0494,885200.076699041,1920,1080,101.4975
2223,885200.0654,885200.092069333,1920,1080,101.525
2224,885200.0824,885200.10884475,1920,1080,101.595
2225,885200.0994,885200.121108458,1920,1080,101.58
2226,885200.1154,885200.13649225,1920,1080,101.535
2227,885200.1324,885200.150723958,1920,1080,101.7575
2228,885200.1484,885200.16846025,1920,1080,101.6875
2229,885200.1654,885200.200754041,1920,1080,101.7225
2230,885200.1824,885200.215386375,1920,1080,101.7825
2231,885200.1994,885200.232324333,1920,1080,101.8375
2232,885200.2164,885200.247692416,1920,1080,101.96
2233,885200.2334,885200.262263875,1920,1080,102.0125
2234,885200.2494,885200.287189458,1920,1080,102.05
2235,885200.2664,885200.295163541,1920,1080,102.08
2236,885200.2824,885200.312911875,1920,1080,102.1825
2237,885200.2994,885200.328657208,1920,1080,102.2375
2238,885200.3164,885200.344220791,1920,1080,102.2375
2239,885200.3324,885200.359749833,1920,1080,102.255
2240,885200.3494,885200.378223458,1920,1080,102.395
2241,885200.3664,885200.391952791,1920,1080,102.38
2242,885200.3834,885200.408985541,1920,1080,102.495
2243,885200.3994,885200.423121916,1920,1080,102.4425
2244,885200.4164,885200.440346333,1920,1080,102.5125
2245,885200.4334,885200.4562025,1920,1080,102.575
2246,885200.4494,885200.47513225,1920,1080,102.555
2247,885200.4664,885200.493035208,1920,1080,102.5325
2248,885200.4824,885200.505524708,1920,1080,102.6175
2249,885200.4994,885200.518558458,1920,1080,102.6825
2250,885200.5164,885200.536301833,1920,1080,102.6225
2251,885200.5324,885200.551805958,1920,1080,102.865
2252,885200.5494,885200.584222791,1920,1080,102.78
2253,885200.5664,885200.600066416,1920,1080,102.92
2254,885200.5824,885200.614705625,1920,1080,102.985
2255,885200.5994,885200.630000583,1920,1080,103.0225
2256,885200.6154,885200.64605275,1920,1080,103.045
2257,885200.6324,885200.662299583,1920,1080,103.155
2258,885200.6494,885200.68113325,1920,1080,103.175
2259,885200.6654,885200.694777083,1920,1080,103.2275
2260,885200.6834,885200.710624208,1920,1080,103.23
2261,885200.7004,885200.728056083,1920,1080,103.1725
2262,885200.7164,885200.742860333,1920,1080,103.28
2263,885200.7334,885200.759789541,1920,1080,103.2725
2264,885200.7494,885200.77476525,1920,1080,103.23
2265,885200.7664,885200.792656791,1920,1080,103.3325
2266,885200.7834,885200.808409875,1920,1080,103.25
2267,885200.7994,885200.82264475,1920,1080,103.325
2268,885200.8164,885200.8405655,1920,1080,103.3125
2269,885200.8334,885200.856013666,1920,1080,103.4025
2270,885200.8494,885200.8754465,1920,1080,103.4275
2271,885200.8664,885200.887831583,1920,1080,103.515
2272,885200.8824,885200.903847333,1920,1080,103.495
2273,885200.8994,885200.921221458,1920,1080,103.565
2274,885200.9164,885200.936212458,1920,1080,103.485
2275,885200.9324,885200.953732875,1920,1080,103.42
2276,885200.9494,885200.984145291,1920,1080,103.5175
2277,885200.9664,885201.001915791,1920,1080,103.805
2278,885200.9824,885201.017350791,1920,1080,103.66
2279,885200.9994,885201.034546916,1920,1080,103.53
2280,885201.0154,885201.050260833,1920,1080,103.58
2281,885201.0344,885201.064027583,1920,1080,103.6025
2282,885201.0504,885201.08518225,1920,1080,103.63
2283,885201.0674,885201.095226416,1920,1080,103.65
2284,885201.0834,885201.113052875,1920,1080,103.51
2285,885201.1004,885201.129063625,1920,1080,103.5825
2286,885201.1174,885201.142605916,1920,1080,103.5675
2287,885201.1334,885201.159795083,1920,1080,103.64
2288,885201.1504,885201.178329208,1920,1080,103.665
2289,885201.1674,885201.193462583,1920,1080,103.6225
2290,885201.1834,885201.209421708,1920,1080,103.7
2291,885201.2004,885201.223643041,1920,1080,103.725
2292,885201.2164,885201.23892425,1920,1080,103.69
2293,885201.2334,885201.256676291,1920,1080,103.75
2294,885201.2504,885201.277134208,1920,1080,103.71
2295,885201.2664,885201.286548,1920,1080,103.7325
2296,885201.2834,885201.303025208,1920,1080,103.785
2297,885201.3004,885201.320685625,1920,1080,103.705
2298,885201.3164,885201.336409041,1920,1080,103.8025
2299,885201.3334,885201.368146458,1920,1080,103.82
2300,885201.3494,885201.383416041,1920,1080,103.76
2301,885201.3664,885201.400296208,1920,1080,103.86
2302,885201.3834,885201.416721,1920,1080,103.87
2303,885201.3994,885201.433782833,1920,1080,103.8925
2304,885201.4164,885201.450749958,1920,1080,103.83
2305,885201.4334,885201.4656685,1920,1080,103.7625
2306,885201.4494,885201.4812775,1920,1080,103.8575
2307,885201.4664,885201.50074625,1920,1080,103.8375
2308,885201.4824,885201.520454041,1920,1080,103.835
2309,885201.4994,885201.528095958,1920,1080,103.9525
2310,885201.5164,885201.544604666,1920,1080,103.985
2311,885201.5324,885201.55960975,1920,1080,103.9575
2312,885201.5494,885201.575738833,1920,1080,103.9925
2313,885201.5664,885201.59075425,1920,1080,103.925
2314,885201.5824,885201.609165,1920,1080,104.0
2315,885201.5994,885201.622915833,1920,1080,103.9825
2316,885201.6164,885201.640331708,1920,1080,104.0325
2317,885201.6334,885201.655869875,1920,1080,104.0775
2318,885201.6494,885201.671887125,1920,1080,103.98
2319,885201.6664,885201.689440333,1920,1080,104.05
2320,885201.6824,885201.721654291,1920,1080,104.0575
2321,885201.6994,885201.721905291,1920,1080,104.0825
2322,885201.7164,885201.7372725,1920,1080,104.105
2323,885201.7334,885201.766911666,1920,1080,104.145
2324,885201.7504,885201.782806458,1920,1080,104.225
2325,885201.7674,885201.7985425,1920,1080,104.06
2326,885201.7834,885201.814104916,1920,1080,104.18
2327,885201.8004,885201.830521041,1920,1080,104.315
2328,885201.8164,885201.84608375,1920,1080,104.3
2329,885201.8334,885201.862327125,1920,1080,104.26
2330,885201.8504,885201.87850125,1920,1080,104.305
2331,885201.8664,885201.897313791,1920,1080,104.28
2332,885201.8834,885201.911638583,1920,1080,104.2825
2333,885201.9004,885201.927911291,1920,1080,104.415
2334,885201.9164,885201.9437595,1920,1080,104.44
2335,885201.9334,885201.960270083,1920,1080,104.3775
2336,885201.9494,885201.980667875,1920,1080,104.45
2337,885201.9664,885201.993541291,1920,1080,104.405
2338,885201.9834,885202.009236,1920,1080,104.4575
2339,885201.9994,885202.024766125,1920,1080,104.56
2340,885202.0164,885202.039961791,1920,1080,104.465
2341,885202.0334,885202.0562595,1920,1080,104.52
2342,885202.0494,885202.072138458,1920,1080,104.575
2343,885202.0664,885202.095191791,1920,1080,104.5675
2344,885202.0824,885202.104428583,1920,1080,104.6475
2345,885202.0994,885202.118573875,1920,1080,104.7075
2346,885202.1164,885202.1363055,1920,1080,104.7775
2347,885202.1324,885202.150737,1920,1080,104.7025
2348,885202.1494,885202.183081041,1920,1080,104.7975
2349,885202.1664,885202.199036625,1920,1080,104.8075
2350,885202.1824,885202.215709875,1920,1080,104.74
2351,885202.1994,885202.231326083,1920,1080,104.7975
2352,885202.2154,885202.248490041,1920,1080,104.8975
2353,885202.2324,885202.263890208,1920,1080,104.845
2354,885202.2494,885202.283835458,1920,1080,104.8775
2355,885202.2654,885202.296284916,1920,1080,104.7975
2356,885202.2824,885202.317789875,1920,1080,104.7925
2357,885202.2994,885202.327779416,1920,1080,104.705
2358,885202.3154,885202.342979375,1920,1080,104.8
2359,885202.3324,885202.359893375,1920,1080,104.8275
2360,885202.3494,885202.375478208,1920,1080,104.78
2361,885202.3664,885202.392406291,1920,1080,104.9125
2362,885202.3824,885202.41139775,1920,1080,104.9
2363,885202.3994,885202.4238355,1920,1080,104.94
2364,885202.4164,885202.439674875,1920,1080,104.865
2365,885202.4334,885202.456998291,1920,1080,104.93
2366,885202.4504,885202.472276625,1920,1080,104.8875
2367,885202.4664,885202.489463416,1920,1080,104.85
2368,885202.4834,885202.506656541,1920,1080,104.97
2369,885202.5004,885202.521593791,1920,1080,104.9525
2370,885202.5164,885202.537358375,1920,1080,104.865
2371,885202.5334,885202.567218041,1920,1080,105.0075
2372,885202.5494,885202.583356375,1920,1080,104.95
2373,885202.5664,885202.599902625,1920,1080,104.9875
2374,885202.5834,885202.614689791,1920,1080,105.03
2375,885202.5994,885202.631586083,1920,1080,105.105
2376,885202.6164,885202.646170791,1920,1080,105.145
2377,885202.6334,885202.662406666,1920,1080,105.045
2378,885202.6494,885202.679466,1920,1080,105.0675
2379,885202.6664,885202.694974375,1920,1080,104.9175
2380,885202.6824,885202.711626875,1920,1080,104.8925
2381,885202.6994,885202.731385125,1920,1080,104.87
2382,885202.7164,885202.743188083,1920,1080,104.825
2383,885202.7324,885202.760078166,1920,1080,104.99
2384,885202.7494,885202.777115416,1920,1080,104.9625
2385,885202.7664,885202.794301333,1920,1080,104.945
2386,885202.7824,885202.811278833,1920,1080,104.89
2387,885202.7994,885202.8258655,1920,1080,104.9525
2388,885202.8154,885202.8408705,1920,1080,104.945
2389,885202.8323666666,885202.856090166,1920,1080,104.9675
2390,885202.8494,885202.87243125,1920,1080,105.09
2391,885202.8654,885202.889201541,1920,1080,105.0425
2392,885202.8823666667,885202.904542958,1920,1080,105.0975
2393,885202.8994,885202.924729083,1920,1080,105.16
2394,885202.9164,885202.942302291,1920,1080,105.09
2395,885202.9333666667,885202.96743175,1920,1080,105.1125
2396,885202.9493666666,885202.984620791,1920,1080,105.11
2397,885202.9663666667,885203.001428833,1920,1080,105.145
2398,885202.9833666667,885203.020850958,1920,1080,105.09
2399,885203.0003666667,885203.034300416,1920,1080,105.1025
2400,885203.0164,885203.049867375,1920,1080,105.0225
2401,885203.0333666666,885203.064816833,1920,1080,105.0775
2402,885203.0503666666,885203.081937375,1920,1080,105.165
2403,885203.0664,885203.098092458,1920,1080,105.2125
2404,885203.0834,885203.11459075,1920,1080,105.3175
2405,885203.1004,885203.135432833,1920,1080,105.2925
2406,885203.1163666666,885203.142525,1920,1080,105.375
2407,885203.1334,885203.161609416,1920,1080,105.3775
2408,885203.1493666667,885203.177306458,1920,1080,105.4275
2409,885203.1664,885203.19286925,1920,1080,105.3875
2410,885203.1844,885203.207643,1920,1080,105.3925
2411,885203.2003666667,885203.223198458,1920,1080,105.43
2412,885203.2173666666,885203.239920875,1920,1080,105.3675
2413,885203.2344,885203.254734208,1920,1080,105.32
2414,885203.2503666667,885203.270618291,1920,1080,105.365
2415,885203.2674,885203.28868825,1920,1080,105.32
2416,885203.2834,885203.302881083,1920,1080,105.3475
2417,885203.3004,885203.325149333,1920,1080,105.41
2418,885203.3174,885203.336771791,1920,1080,105.4475
2419,885203.3333666667,885203.369564041,1920,1080,105.42
2420,885203.3504,885203.383993083,1920,1080,105.4325
2421,885203.3673666667,885203.400566791,1920,1080,105.57
2422,885203.3833666666,885203.418406416,1920,1080,105.44
2423,885203.4003666666,885203.433125208,1920,1080,105.425
2424,885203.4163666667,885203.449133875,1920,1080,105.56
2425,885203.4333666667,885203.46462825,1920,1080,105.6225
2426,885203.4503666667,885203.481608958,1920,1080,105.61
2427,885203.4663666667,885203.499509208,1920,1080,105.4375
2428,885203.4833666667,885203.511408583,1920,1080,105.4375
2429,885203.5003666667,885203.529440375,1920,1080,105.505
2430,885203.5163666666,885203.546191625,1920,1080,105.5
2431,885203.5333666666,885203.559986166,1920,1080,105.5075
2432,885203.5493666667,885203.575113166,1920,1080,105.5025
2433,885203.5664,885203.592600041,1920,1080,105.5775
2434,885203.5833666667,885203.608790583,1920,1080,105.4725
2435,885203.5993666666,885203.625055583,1920,1080,105.51
2436,885203.6163666666,885203.639967833,1920,1080,105.4425
2437,885203.6333666666,885203.65582075,1920,1080,105.52
2438,885203.6493666667,885203.670693958,1920,1080,105.62
2439,885203.6663666667,885203.687322916,1920,1080,105.6625
2440,885203.6823666666,885203.702964166,1920,1080,105.5075
2441,885203.6993666666,885203.719013458,1920,1080,105.5375
2442,885203.7163666667,885203.738395916,1920,1080,105.515
2443,885203.7323666667,885203.751577166,1920,1080,105.5375
2444,885203.7493666667,885203.783144708,1920,1080,105.68
2445,885203.7663666666,885203.800332541,1920,1080,105.6125
2446,885203.7833666666,885203.816458541,1920,1080,105.57
2447,885203.8003666666,885203.831143791,1920,1080,105.605
2448,885203.8163666667,885203.846513416,1920,1080,105.48
2449,885203.8333666667,885203.862407875,1920,1080,105.44
2450,885203.8503666667,885203.878824375,1920,1080,105.5525
2451,885203.8663666666,885203.895455375,1920,1080,105.4625
2452,885203.8833666666,885203.910838666,1920,1080,105.59
2453,885203.9003666666,885203.926633333,1920,1080,105.58
2454,885203.9164,885203.945693625,1920,1080,105.64
2455,885203.9333666667,885203.958918,1920,1080,105.695
2456,885203.9493666666,885203.975291291,1920,1080,105.7775
2457,885203.9663666667,885203.991298625,1920,1080,105.705
2458,885203.9833666667,885204.008797541,1920,1080,105.7325
2459,885203.9993666667,885204.023269625,1920,1080,105.8075
2460,885204.0163666666,885204.040804833,1920,1080,105.7925
2461,885204.0333666666,885204.055617041,1920,1080,105.8725
2462,885204.0493666667,885204.073656833,1920,1080,105.8825
2463,885204.0663666667,885204.090966666,1920,1080,105.8125
2464,885204.0823666666,885204.104158416,1920,1080,105.88
2465,885204.0993666666,885204.121405541,1920,1080,106.0025
2466,885204.1163666666,885204.13829625,1920,1080,105.925
2467,885204.1323666667,885204.157744625,1920,1080,105.885
2468,885204.1493666667,885204.183562625,1920,1080,105.8225
2469,885204.1663666667,885204.199369875,1920,1080,105.9
2470,885204.1823666666,885204.219787041,1920,1080,105.99
2471,885204.1993666666,885204.22992775,1920,1080,105.9575
2472,885204.2153666667,885204.246809833,1920,1080,105.8525
2473,885204.2323666667,885204.263249833,1920,1080,105.8975
2474,885204.2493666667,885204.280751,1920,1080,105.855
2475,885204.2653666667,885204.296771291,1920,1080,105.8525
2476,885204.2823666667,885204.310903833,1920,1080,105.885
2477,885204.2993666667,885204.329327583,1920,1080,105.8225
2478,885204.3163666667,885204.344921375,1920,1080,105.735
2479,885204.3323666666,885204.364511666,1920,1080,105.7975
2480,885204.3493666666,885204.381551166,1920,1080,105.8775
2481,885204.3673666667,885204.390451791,1920,1080,105.8
2482,885204.3833666666,885204.406809583,1920,1080,105.825
2483,885204.4003666666,885204.424760916,1920,1080,105.91
2484,885204.4163666667,885204.441234208,1920,1080,105.8775
2485,885204.4333666667,885204.45533725,1920,1080,105.8775
2486,885204.4503666667,885204.471878333,1920,1080,105.855
2487,885204.4663666667,885204.488540208,1920,1080,105.8125
2488,885204.4833666667,885204.504335833,1920,1080,105.8925
2489,885204.5003666667,885204.519144083,1920,1080,105.94
2490,885204.5163666666,885204.535610708,1920,1080,105.91
2491,885204.5333666666,885204.57184375,1920,1080,105.925
2492,885204.5493666667,885204.58441175,1920,1080,105.995
2493,885204.5663666667,885204.599687708,1920,1080,106.03
2494,885204.5833666667,885204.619301833,1920,1080,105.98
2495,885204.5993666666,885204.6316155,1920,1080,106.025
2496,885204.6163666666,885204.651314166,1920,1080,106.0625
2497,885204.6333666666,885204.663388375,1920,1080,106.09
2498,885204.6493666667,885204.683287583,1920,1080,106.18
2499,885204.6663666667,885204.69770075,1920,1080,106.1625
2500,885204.6823666666,885204.713723916,1920,1080,106.1325
2501,885204.6993666666,885204.729446041,1920,1080,106.0
2502,885204.7163666667,885204.744216333,1920,1080,106.15
2503,885204.7323666667,885204.759778125,1920,1080,106.025
2504,885204.7493666667,885204.780451833,1920,1080,106.135
2505,885204.7663666666,885204.792758583,1920,1080,106.08
2506,885204.7823666667,885204.807355375,1920,1080,106.1375
2507,885204.7993666667,885204.822292625,1920,1080,106.0425
2508,885204.8153666666,885204.839582125,1920,1080,106.0625
2509,885204.8323666666,885204.8546785,1920,1080,106.1575
2510,885204.8493666666,885204.870687291,1920,1080,106.07
2511,885204.8663666666,885204.88672175,1920,1080,106.15
2512,885204.8833666666,885204.903092416,1920,1080,106.1725
2513,885204.9003666666,885204.918854,1920,1080,106.165
2514,885204.9163666667,885204.934911458,1920,1080,106.2575
2515,885204.9333666667,885204.967631625,1920,1080,106.1325
2516,885204.9493666666,885204.988412875,1920,1080,106.2375
2517,885204.9663666667,885204.998599791,1920,1080,106.17
2518,885204.9833666667,885205.014787166,1920,1080,106.1725
2519,885204.9993666667,885205.031164125,1920,1080,106.1175
2520,885205.0163666666,885205.048073916,1920,1080,106.1725
2521,885205.0333666666,885205.062545583,1920,1080,106.195
2522,885205.0493666667,885205.080166458,1920,1080,106.12
2523,885205.0663666667,885205.096686166,1920,1080,106.21
2524,885205.0823666666,885205.113221583,1920,1080,106.2
2525,885205.0993666666,885205.132738125,1920,1080,106.22
2526,885205.1163666666,885205.143321875,1920,1080,106.2475
2527,885205.1323666667,885205.161571458,1920,1080,106.16
2528,885205.1493666667,885205.178596333,1920,1080,106.2525
2529,885205.1663666667,885205.194565708,1920,1080,106.2475
2530,885205.1833666667,885205.207995666,1920,1080,106.24
2531,885205.1993666666,885205.222932583,1920,1080,106.355
2532,885205.2163666667,885205.240707083,1920,1080,106.2
2533,885205.2333666667,885205.25647225,1920,1080,106.29
2534,885205.2493666667,885205.272221833,1920,1080,106.2975
2535,885205.2663666666,885205.287836583,1920,1080,106.3975
2536,885205.2823666667,885205.303491208,1920,1080,106.2775
2537,885205.2993666667,885205.318953416,1920,1080,106.32
2538,885205.3163666667,885205.334912875,1920,1080,106.39
2539,885205.3323666666,885205.351407875,1920,1080,106.4125
